"Data Source","World Development Indicators",

"Last Updated Date","2022-09-16",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Late-demographic dividend","LTE","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","77865326356.0514","56315577678.5048","55822961244.8692","65627625363.2945","73600376066.7379","82075189624.4878","95551028392.2862","89815830271.9451","88668787758.2595","107184972892.224","131764810967.003","149366771608.776","173633409363.86","222622974789.67","261390621341.126","296250180599.881","319811970393.338","373170578982.449","384582607701.544","462669922976.957","546623486518.967","572447897255.9","584913370697.197","535313008961.363","573728581115.348","585757046644.257","593635588916.974","612560118721.402","681130069625.401","801307077160.145","805395558582.063","798700608811.106","800565080147.403","843282270983.428","972269688092.644","1070095374966.37","1175046400904.3","1231639484107.71","1162964493223.46","1106435789074","1248104064782.77","1295369015766.92","1370260147400.45","1585821908802.33","1939802444915.95","2362051669168","2869746333495.82","3564075150738.48","4466778141896.71","4270946957092.91","5204096402364.44","6388298530624.58","6790867220578.6","7164192466286.37","7346320026013.2","6751189194169.75","6560338642105.28","7306446506486.91","8160611933631.77","8112855311738.63","7797498738471.38","9752028304056.28",
"Lithuania","LTU","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2215972630.51191","2272179542.51187","2727679758.30816","3063936987.48382","2883141130.77255","3035114372.0328","3313352611.13509","3747845402.46079","5232152284.26396","6694415052.16095","7735343948.25227","9064109674.99059","11757446633.8259","13967160837.114","9381374756.74173","9727011591.35605","12224097837.4473","12026555252.4244","12745041461.8281","13350505040.8643","11070770660.2492","11168501869.737","12367766465.2177","13770631071.2925","13810755522.0392","14124504449.7028","16733430013.5617",
"Luxembourg","LUX","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4098347016.96771","3886218892.50814","3610872801.08254","3791426983.77417","3778360821.27105","3535818817.17177","3489130819.39764","3809527425.25491","4815401822.78979","5413782564.74866","5449720020.86848","5801700282.3247","7467775950.02747","7535096490.2039","5994999409.18867","6182398806.28335","6606708206.64398","6232715413.45313","6809140328.31727","7438406084.44939","6932034609.2789","7525712504.85994","7108965027.00589","7831153812.09333","8221854036.63528","8197924109.62648","9890821964.74403",
"Latvia","LVA","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1549821734.16999","1587510209.29045","1824255988.38616","1847107113.07042","1862893346.14461","1879882966.39629","1904497425.56526","2160396771.25966","2509483458.3692","3094097827.50098","3436369632.85625","4476361926.26035","6701957324.5794","7805746235.93042","5532987211.56519","4898030230.1919","5693585998.64388","5809018591.17525","6071391161.67249","5944213353.81527","5208223264.06601","5200966914.69456","5806135357.2553","6424319314.15372","6475204007.9843","6518827297.7043","7707334327.06189",
"Macao SAR, China","MAC","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","703496870.432143","850570098.967676","863622671.820875","889288092.157331","906523758.126459","845802369.953806","866048926.059208","840101268.361157","807817915.639585","776236932.92964","673803448.061244","680658251.79874","787538024.235775","896138216.449353","1334024041.64222","2097507936.11118","2541843477.39519","2481764566.5266","1579474719.1363","1358001549.57387","1533137113.06777","1742700158.95068","1916813738.37508","2766586120.11869","3466875391.3588","2984077747.62042","2517567904.31099","2257541034.37597","2333932222.29106","2158065364.05853","",
"St. Martin (French part)","MAF","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","812172710.206501","835688173.105424","869281691.532457","919276751.309159","1009386424.26638","1066890623.45618","1188118811.88119","1397800382.54217","1745842362.85276","2687994873.90727","3160271437.38433","3068585522.59408","3596917815.82395","4148846809.22553","5198122643.68701","6249095666.31103","5635811921.1956","5363026730.86502","5017055953.20124","4571068611.31604","4528567027.72533","5332494178.6389","6008866877.21313","7128697421.15457","7196136990.17459","8329147980.53941","8399417729.07909","8890364054.81377","8380635444.67147","8959425698.14191","10277134028.103","11058394245.0005","10696128749.8688","10760037160.0516","10866739708.7022","10475881837.0036","10024102786.8707","10656450866.5275","13535209673.7132","15869400563.825","16305155115.6232","17265874721.4516","19496356334.6069","24758912558.2236","22516662322.6719","23916979518.1295","26976847674.2605","25949538732.5576","27954672535.8396","29161224319.8553","26401892608.7892","26749732347.6931","28692426743.7062","30555928447.385","30356136465.2546","29980203858.1417","35582981754.464",
"Monaco","MCO","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","693677581.86398","780902004.454343","742515739.432096","916589188.471244","892918825.561313","1102074780.87207","1181425725.03874","823203795.752372","944496929.617383","962498600.694056","1014620217.01885","",
"Moldova","MDA","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","498645168.271832","462554782.608696","490926839.82684","345238733.705773","240099960.091978","246704199.97748","325291214.598813","338757680.689604","409510636.466656","538293195.331068","572794453.792184","639996877.641629","855696504.913549","1157792340.26174","933561154.316987","1425260351.69495","1759501554.10401","1856310333.07544","2051600381.8931","2125292256.88595","1757376307.35504","1795211275.89659","2115220249.61227","2595292732.4508","2697592729.53644","2706655359.54103","2818912739.0197",
"Madagascar","MDG","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1611735615.31556","2202557184.89218","1755220948.48098","1797197554.63049","1977181123.21878","1976508702.75162","2207419484.13763","2312782673.73808","1988420659.21545","2134633858.16237","2380221788.47987","2636708210.86172","2732186485.6192","2166871736.84268","",
"Maldives","MDV","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","130204812.5","135672781.25","136484859.375","149921812.5","163399726.5625","260087750","225623156.25","244110445.3125","279501568.278318","282578946.683328","265525298.209765","311091863.670646","438903672.321899","488080587.439161","534763859.101839","678916787.951244","652879534.520869","442752673.701183","",
"Middle East & North Africa","MEA","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","236234170947.602","250590216680.701","290237566114.461","342674668070.218","360691353891.498","315919940501.71","374992118645.824","470553731597.983","445341119621.552","451661391780.806","507695875045.642","628464787565.269","814845009395.333","975088096698.833","1129308603203.07","1455413630947.04","1119063744764.27","1375202387881.45","1682982941915.54","1819504847278.81","1733647323159.63","1650895135613.32","1186347410215.3","1141668698881.56","1255844086679.44","1433200242755.63","1358368749139.02","1078240336750.09","",
"Mexico","MEX","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","5601864000","6381072000","7163664000","8046192000","9065808000","10870792000","11620088000","13464176000","16393936000","22210832000","26868328000","27040435064.9351","25333168141.5929","31580026315.7895","41950885964.9123","57297554347.8261","71869500000","48704091312.0567","45303012073.2723","52755710667.4613","55127762748.151","38613787185.3547","44576700950.5152","54019727794.6417","60055506906.3579","68309790762.9951","80633621720.1166","93425853500.9209","162651917447.683","169655577316.228","117715658628.532","139514784588.257","171132877438.909","178398731611.208","204825465043.304","242172813888.066","251357714909.605","252558757974.316","227487855037.538","256974329877.725","287666592738.05","333536352025.837","356181234512.546","385789926772.51","287061308839.309","342324708056.347","396134547664.469","405685757393.979","405990636235.515","414206549332.33","351388056195.302","319664147159.52","358639951232.399","380766057170.175","390864928985.236","322011058336.746","412119955555.336",
"Marshall Islands","MHL","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10918300","14638200","15628800","14627300","13002800","19473700","15592200","13688300","11208800","16290100","19952700","19204800","19992300","21902200","24660500","24238200","24093300","26158400","22129100","31590300","28313300","27059500","33667200","31300000","",
"Middle income","MIC","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","125209236453.158","102989010072.943","102678285278.695","118688431188.856","134043432308.366","149969857544.197","160743684761.338","155866986433.718","162313313344.946","190577738888.373","215157401635.758","241632322804.01","272999018406.946","355601399415.516","467923864385.858","519277638870.479","564550286107.791","636478934971.029","663132846126.865","818752576311.104","935678890557.365","962632917226.856","956894773969.268","924518189255.677","921529613245.251","936748291064.204","944305357709.641","977907136531.868","1069655265077.89","1164623213595.27","1340906923083.16","1224239520016.3","1254588981228.78","1352909367071.89","1499913349557.98","1597046346565.97","1761214583098.45","1866795329871.59","1750616931305.55","1749455093686.97","1954872505518.16","1959831384694.14","2033585798939.06","2294140445271.16","2791663998780.56","3378257163059.23","4066140261834.91","4994131717108.79","6086371770335.11","5743052485943.46","7076049674936","8551291543019.13","9069515426501.18","9394757753062.8","9542955357770.92","8763577751996.29","8631544493889.26","9597713865806.37","10411342281824.3","10415209708402.8","9903969798169.49","12318150673604.9",
"North Macedonia","MKD","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1759319787.98587","1397397959.18367","808696916.126498","796963663.793103","864003934.059432","1133321486.83537","1105593405.38404","1103603061.78568","1045160395.28696","1027505787.16315","807630504.416279","763686282.925051","778681518.823679","1112342444.99957","1195570118.539","1274376720.90367","1486318127.61005","1715724192.82","1935644900.48414","1783762579.19393","1979481729.7474","2266045380.14234","2054382620.2801","2395091744.20685","2593163655.78385","2407651821.93525","2557449351.08744","2742973173.20796","3050332872.1038","2988141342.96197","2758362705.32686","2982231578.62416",
"Mali","MLI","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","24288525.7009446","35562825.8876183","34151719.0526156","36796255.3153375","42969394.4439483","55036822.905678","66017561.7247701","66773111.4553361","84154526.7283718","92305727.4589645","103554758.049179","119977827.174222","140876125.247684","257070339.311306","220864950.070086","189866493.06747","210295619.719887","222016127.217214","216355816.008798","279576004.642858","344477803.874324","328237734.264535","348072785.18536","438082983.466741","453752497.379454","459702400.130858","438979064.67543","346799334.563633","470983850.095285","474419449.773141","506702209.347612","567414397.465796","627118406.389107","637339630.838881","786283953.239305","883278944.80934","1072885443.3904","1233227949.01396","1413929209.68312","1785109603.28013","1937815837.44774","2135721774.68855","2493232824.02955","2430080726.07402","2683371220.59682","2471883913.57732","2275697218.05713","2640989654.43065","2306172230.10378","2507892200.51846","2895989758.4822","3453256836.18784","3615600259.50196","3695219318.45297","3925197663.8985",
"Malta","MLT","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","115045332.783845","110992302.014131","139471422.142214","169833081.131417","207133199.688161","290184201.718175","336346056.75048","395432448.917353","502072073.075638","637208023.952096","765382426.050211","728284191.829485","726230104.166667","668058770.971905","635898314.554428","636415538.06735","802272339.960673","940713469.184891","1055737770.85766","1107782581.91673","1293409968.93151","1373530411.68659","1412438551.62202","1232418753.50926","1405537544.01908","979745622.568093","989958432.586946","970070737.404071","1055393634.65576","1025358372.7938","1096265922.00666","976874558.809501","1108160776.16078","1348702970.29703","1360462630.79223","1345095510.50864","1351909296.19872","1447426909.38954","1752119085.98213","1525420672.409","1587275619.77993","1574794404.23163","1412269818.83592","1539189799.44216","1510119569.54962","1363536003.55043","1440165565.82588","1598145359.31271","1840160840.38024","1959935273.23195","1998868421.63387","2234660116.75269",
"Myanmar","MMR","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","635018673.43951","737452180.576375","1064763731.47341","1445985630.41655","1802712652.09506","2195832984.23577","3105410102.2995","4985550970.79962","6971390138.31216","9667222442.65831","15728400470.5952","18580198744.7699","19605595984.159","21186483181.985","21737204046.5703","20446418638.5748","21795583045.7089","24670831992.5102","26078199017.4893","30450648850.6315","22913684885.4428",
"Middle East & North Africa (excluding high income)","MNA","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79641841028.1076","91865280911.4374","115124506081.597","140329704298.572","151800211458.62","142151394103.082","175363669243.469","209114174230.251","197353107177.382","200985060468.91","218609377705.34","274140739390.528","347052760510.844","417153577499.51","504126279643.742","636589645148.785","523926371588.468","634838316741.991","695219877409.711","747205326273.923","666950101745.758","609974868272.259","460906851182.637","466811086772.77","495158581785.399","493352484953.478","477232558651.854","400749638945.457","",
"Montenegro","MNE","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","209251870.32419","258816944.295182","277432241.004816","330091597.874025","393353613.111497","391428926.750404","481304729.644963","625830823.98029","804347443.972462","721592108.919144","710464006.363516","685959075.723831","608683027.110369","690285366.528243","657088444.428615","581993877.264453","685207340.844768","721757822.371773","877483448.465082","893926143.992139","826810634.954074","868503950.79456",
"Mongolia","MNG","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","576974000","655832533.333333","717192866.666667","566066750","594238900","818915766.666667","857645133.333333","923438333.333333","1387666666.66667","1055407840","816876200","457098985.915493","230844226.459669","290908112.279512","476957766.434096","318316252.281625","336858860.745073","254177874.246145","235847010.083494","252347079.760086","278222625.996689","314010346.388815","402333277.687652","564421061.268224","820039941.532302","1320987080.26588","1598067690.91409","1734820512.05511","1377747668.82622","2386494389.87485","3261779821.31871","3782681361.09843","3838414602.59756","3851061546.68472","3662111062.87277","3709756454.08762","4295950865.80037","5004469707.93462","5411585399.76138","4932415861.24544","5587329167.00681",
"Northern Mariana Islands","MNP","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","596367096.54932","471405427.958356","368751871.354086","431278773.225582","402838314.329089","580321391.572293","761538246.300981","1027852348.71069","1070731086.25373","1012642179.78355","1055738272.57095","936798842.80767","1161054914.78957","1480597272.9648","1554007722.99553","1776564568.83248","1970607342.02002","2117728327.69561","1970024547.30125","1824819175.69508","2376780448.39184","2723583705.29422","2775088433.67127","3069334087.65149","2887119348.26544","2437705997.36988","3174607410.30339","3762519244.41295","3640005416.07824","3055770911.97006","",
"Mauritania","MRT","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","47522852.5379785","41582580.1976508","36012213.3688746","67889930.1922832","95045900.9335648","107294799.896293","110059826.714253","125037015.797075","119881007.452601","124802657.825894","139037162.031382","144301165.71974","150450451.968137","199584577.054836","240810455.87205","262300087.712284","241835233.081288","217213742.150014","284376886.5283","285140784.965838","297398440.692565","262031210.43014","246283199.827774","272686100.891333","329004149.756762","369099576.17479","360021515.262262","384602137.261363","434203884.540824","434186411.554541","531473995.069924","522171762.786262","463918977.534228","492100513.857981","535893247.950188","550173645.625337","556416975.627745","681623623.166875","643626082.266579","533000167.417955","506989887.688799","505045363.381774","548365102.83998","650446555.837382","974474446.536145","1719505439.31497","1608324594.81722","1899784104.31439","1544237119.13891","2149832401.9174","2983735461.34191","2521340964.87088","2788811177.93458","1874770831.61285","1402771004.55332","1613754449.02979","1614721104.0828","1684955504.16929","2066810511.25395","2283326237.47955","",
"Mauritius","MUS","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","155803337.573898","183584822.847457","232992065.938702","269019197.539671","248819020.600445","242712471.325463","226442860.427685","221762826.536365","231009470.808606","262651772.705197","385700706.944692","511096271.218027","580902981.909106","593778279.059397","737242237.69637","804860097.238106","921249222.524931","925687086.355394","1001479065.05423","1147118052.71967","1252810219.46613","1140084854.18358","1130360780.57076","1142268294.0387","1211784918.62733","1233808793.89481","1257240024.03044","1468721717.47039","1605928868.84739","1516055752.94445","1569977387.48143","1837470500.13253","2331510431.3108","2131552763.15872","2248021725.28943","2487946770.70996","2443394342.76206","2498778557.32963","2539253337.51339","2249840971.91122","2272191413.51475","2338362131.46798","2475541043.89646","2423640182.10777","1815873677.46887","2081462795.10986",
"Malawi","MWI","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","16239675.2064959","17639647.2070559","17779644.4071119","16939661.2067759","24079518.4096318","29259414.8117038","36819263.6147277","39768019.8840099","38521540.8616345","41761670.4668187","47281891.275651","53676736.0693224","65993013.9720559","69937751.7392896","87850689.4912031","116462144.014818","117305585.980285","141322405.582014","169847102.050492","246698004.651732","250281984.97722","242518597.118284","225369398.389389","236860912.495744","217137823.687562","220477808.15543","228995701.466874","258764431.56608","287197907.312693","377330675.847074","464662684.59819","537662504.904933","510551688.729775","457171345.507404","228376367.8403","242656967.880814","399499598.262403","447906313.472227","289533661.381212","294369603.13554","281728378.101498","260597804.904062","587438405.754578","576772070.708367","543987647.950048","543502858.489164","651713976.186187","801120770.406402","855007055.799526","949132551.610895","1058897563.70497","1233715590.46868","906316678.040673","815908321.265792","885945680.799857","943692006.778144","795734012.994339","1587296522.87331","1815191949.34104","2043610478.89407","2250709437.36218","2320718956.32502",
"Malaysia","MYS","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","473533352.93349","515400627.205018","616098654.122566","677455834.313341","786816052.52842","875964491.049262","931907813.929178","934795211.028355","929381353.717496","1070141970.4691","1171561871.16164","1292620515.6767","1597576358.3487","2394856996.68481","3404874454.73807","3359766114.25716","4119761567.51653","5043773493.6822","6298577590.67358","8449546015.35368","10234028802.4255","10266052211.2756","10337569838.1434","11820648731.3144","13317190774.8763","12241151671.3653","10881277717.5176","12398793459.2793","13529097296.4717","15463304784.4064","18577396576.5832","20692464358.4521","24345231083.3628","26814420574.1813","29822054564.8529","36725677830.941","43900548533.2697","44575910284.6192","31664033836.119","36771578947.3684","45319736842.1053","42868684210.5263","45496842105.2632","51330789473.6842","60541315789.4737","66554355575.5063","75676898751.4312","86314579939.4927","104108759517.957","82860547595.4036","103279004066.934","118657189542.484","126201761201.761","128940302770.637","134969293287.299","115869927025.989","113522888894.246","121628685703.655","137386434041.288","136855763427.882","121071250148.686","140630898076.413",
"North America","NAC","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2165892112576.57","2224867126238.73","2361974517848.14","2521532407487.32","2482375635607.09","2467183066230.24","2626264532098.38","2851356757306.19","3108236122395.82","3363382865202.77","3522748384332.81","3527313317517.44","3134815640872.88","3332619765452.91","3514572390204.68","3601991361756.42","3732685756623.88","3883176766985.93","3764350370381.96","3729333365448.07","3988055706083.29","4246722587585.48","4345406441272.54","4281198888229.8","",
"Namibia","NAM","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","1177256373.36929","906132165.371468","780483929.038497","800919138.057625","638563565.844235","601238752.546328","646199593.347921","702254932.563851","832472015.790631","859102648.26324","813551949.71592","781816535.689711","872415918.653576","737897818.037151","887577897.938493","865541065.865292","845630056.055637","905726367.1875","878331856.085958","826034683.689336","920636545.721779","941756667.286159","907453537.24136","1184623435.16597","1657627366.59597","1796405435.07237","2410357124.91318","2812098123.15718","2942944156.9616","2570098465.2931","3135508546.71705","3672975041.09589","3910092252.67885","3197290386.76526","3311564101.85467","3124389631.96423","2949985634.45013","3362671476.88839","3676357143.39688","3393939796.34252","2730248160.44372","3064122011.12809",
"New Caledonia","NCL","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","589607181.597485","639379723.699064","603504806.698313","572713586.8821","592246155.873128","733289163.795355","689596985.896049","645429395.1467","695901194.065472","789085916.462812","824886348.402876","680594212.753438","804475218.363189","1148456567.09471","1467198586.93488","1528404006.30533","1948150004.68225","2809111700.52714","2169978172.5319","1966459316.60974","2449935009.38753","2619585300.7596","2200270455.33826","2292437857.67867","2545146469.2739","1931146632.55022","1758970677.17435","1949171235.15262","","2115604908.20339","","",
"Niger","NER","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","17468111.2124371","16741900.5374295","18715484.7133163","21186606.69245","20977564.9397291","23378687.5017598","26129692.7202391","29510456.2625584","31130859.9327772","32823823.687128","45113822.1676964","51306577.4732029","60177140.1227485","88749928.6641075","79371527.8513465","115496549.204458","137105380.821551","180644557.527545","265394746.603124","395289909.910418","575540657.971711","415851667.546825","348136971.202317","365028620.239014","315591909.221211","301382480.640516","415817321.6223","417586404.451238","395839227.163367","382435187.423023","968193606.51836","847674179.185266","818097323.755402","676265602.166388","455750463.567762","488470631.780048","509602151.607538","476292086.239231","491706480.088712","445764675.900644","405720979.487699","421401071.166663","460156071.125647","587473746.045421","667609189.552052","715685334.173908","790819705.810741","1127668947.67335","1551073133.8565","1642448315.88111","1805800924.14161","1998435355.77612","2501642594.94986","2663228239.70702","2564302289.40413","2182581975.28905","2209258569.2744","2356942055.77926","2528652145.97625","2653467231.37132","2769060564.0165","3087729498.11435",
"Nigeria","NGA","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","64548444323.4947","49696885355.364","33127270362.0795","22299505263.1812","24680219722.8111","17993190819.3638","17323517772.8741","16192782090.6088","15573478537.3356","19134251719.4669","18156906775.9927","18023279280.0397","9206611309.05077","10595964200.4591","16100640831.4383","19125583473.75","19195760695.0949","15672694588.6364","17433992110.5156","23489655342.8655","20933022975.5473","21977691328.1174","27279639958.7069","38720034171.6333","49672601567.8621","60800637183.1853","67100295293.3873","83898996894.4812","62650308260.2398","91511607689.8843","114523278104.467","123318007475.489","130949376370.162","134720786005.49","98143355464.3666","73537578698.2375","83848265034.4535","102210245087.385","122706742450.154","121995488979.827","138437177375.708",
"Nicaragua","NIC","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","763467306.547619","831841832.669323","862084789.567279","853255172.997746","891484469.056236","983799872.988992","1029398920.40977","1144441400.49688","1121235214.03509","1096146868.37924","1240077219.08349","1325366825.43192","1411839027.47187","1538661679.81137","1866259891.90529","1749108876.81605","1924153883.61334","2263482026.1948","2585330428.46768","2788276408.82101","2981790445.66603","3282960582.3134","3427098983.26404","3421228648.726","3255802897.96281","3113276190.5337","3249364482.66122","3810212959.54053",
"Netherlands","NLD","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","11534536327.593","12821228465.3315","14702517543.8596","17887851551.7715","22928227967.8386","29623544552.8322","31107867723.9456","33855345057.5096","38160987698.6621","45337856997.3518","52429387015.2697","57955982043.8927","49521579086.8144","46389763967.9789","44180477183.2291","43123294642.8571","43378677680.4671","55964591653.175","64902404264.5779","69674397368.7145","68438004780.2141","83715408447.2952","84960475011.7869","90685667919.7995","86805148315.14","91454827460.9517","108862201482.295","106661437908.497","94745877569.4601","97926016440.7909","96820461407.3361","90761557967.059","94488915157.4804","100210012280","120530795586.274","136351596336.68","144081826714.397","155645285763.529","179513436444.706","204746810315.625","176992310206.25","166885191150","181652944416.343","167937296878.125","169594033017.648","164269121980.392","139227225080.078","138288726596.498","147621087735.294","162752064814.118","159850884729.411","162429424261.479","183600326554.261",
"Norway","NOR","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","3442719343.68394","3809719525.50348","4550408305.75878","5932221027.43765","7446432117.26267","9481719566.0908","10231100522.3128","11735136658.2136","13772389981.4967","17055350407.7724","22017938127.632","21656416064.1171","21441586612.9532","21583383586.4262","22684923114.6235","23351556320.6625","22887473460.7219","26923784786.6419","27990332975.2954","29970598884.7853","35374538715.9129","34620000308.5039","36662482902.8884","33274834017","35470273180.6847","43773992928.4","50640174889.1439","50783781491.2206","42549204119.2297","47979792799.2615","62496307573.4509","61247928645.3062","64981462461.4845","76426795853.2245","92568834559.6962","117273108265.425","137070774796.127","149059658460.856","186262765957.447","132469983938.425","149071335998.897","184497136624.04","187708981521.272","186309446808.511","169617508595.61","119638524336.055","103056071428.571","118686600846.262","138934276052.874","117327159090.909","94294043720.6833","171657857974.389",
"Nepal","NPL","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","79800498.7531172","81900511.8781992","82688016.800105","77836511.0295305","81679012.345679","99259259.2592593","80691358.0246914","93135802.4691358","93221909.0988874","106028917.839483","123906437.809053","122694766.470667","145679992","178773228.730539","207416658.333333","217333333.333333","262333333.333333","288567820.783377","293501496.86492","305433064.880769","373927958.833619","427586983.10218","442449191.274189","529403763.318975","551872020.97706","556713109.118716","644979410.833069","659777282.85078","714458333.333333","829285714.285714","936285140.562249","971825613.079019","1052621427.31895","1023502824.85876","1028933038.99926","1139264514.26089","1000829931.97279","1025431318.3195","1074363584.45286","1211643201.65007","1338816846.69934","1453141181.36681","1638999822.66359","2013541219.66338","1936835396.11205","2272499195.01986","2889488380.64708","3033478313.29911","3058016403.69367","3083443113.08959","3206283757.14775","3103627079.53502","3726495546.19277","4370933207.82195","4447854346.83619","4027861249.58086","4253963805.57381",
"Nauru","NRU","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"New Zealand","NZL","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","2806693594.9221","3285123966.94215","4336997356.33783","5035852178.70932","4419471425.34448","4805144193.29696","5510022711.56315","6515468227.42475","7180206350.79635","8039953676.89635","8797768712.01399","8926438455.93591","8753286014.72135","7761070206.36731","8314578005.11509","9612378538.23405","11619312906.221","12545571658.6151","12167840445.0494","12072551246.0408","11107922574.8368","10811888558.0604","12145345943.2554","14679162342.0233","16441950053.135","17578742888.8581","16394755090.4621","13387546712.9849","14136696247.8593","12413823387.3447","12449773982.9232","15896298486.8648","20525222914.3764","24471932773.1092","27466028303.8795","25648790610.2069","31510986991.9894","30943276867.9272","25979761384.2214","31026048753.9397","35332297408.5925","36868348547.8952","38730269941.6354","43035975997.5667","37679875869.5235","37948521605.9588","42276287976.1264","43067732988.9121","43533229020.835","","",
"OECD members","OED","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6822841763419.91","6726164752860.94","7019308617887.92","7188716347732.7","6830150723685.67","6933836136242.19","7723587833961.27","8646491845303.32","9177168456813.35","9773163297865.59","10635049099539.8","11159573578655.9","9762309730197.7","10446628322441.2","11281032805249.1","11169809168433.6","11211588011497.2","11419798913854.9","10544746651909.6","10603516719965.7","11217657704898.8","11918417424170.9","11855690471976.2","11497009126643.1","",
