"Data Source","World Development Indicators",

"Last Updated Date","2022-09-16",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Low income","LIC","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7310451243.55412","8194512075.14291","7913099805.96794","7740145635.9037","9816323820.79689","9452578508.48763","10796331911.3672","11685409206.1661","13542698116.3089","14796041563.6443","17605966027.8186","21634550217.1426","24514790075.5123","28723302363.0706","29673029321.8873","33487121753.9153","34733112934.2543","36260802021.4387","39658977187.1367","39109062429.9485","38814633645.6596","43342666899.8325","47723678528.2983","51460905644.0955","51488135176.0139","53763592101.3418",
"Liechtenstein","LIE","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2299472295.51451","2507667309.84056","2445342059.51529","2489233246.12598","","",
"Sri Lanka","LKA","Manufacturing, value added (current US$)","NV.IND.MANF.CD","230672268.907563","230041995.798319","237654300.411523","203193260.504202","212268890.756303","297689054.621849","280462205.882353","280452695.473251","290420168.067227","340000016.806723","369243680.672269","404553136.593592","434170854.271357","487812484.375","652932345.864662","735806005.706134","668252045.184304","904509594.137542","518513779.628443","609120122.029544","668360526.315789","669246768.831169","653580028.832292","678198028.049299","821147775.157233","804455077.319588","887544582.441113","967051616.847826","983904460.861364","969237217.753121","1076585134.7978","1204157565.86899","1354004150.12548","1425517350.99338","1628530977.33711","1836058493.65854","2039515107.65334","2235565350.05933","2343010085.33747","2308932616.08154","2458524866.9004","2223830055.95345","3160830022.99812","3510484873.60133","3868178673.78199","4762298507.46269","5437042411.83128","5984124487.44929","7309796203.95481","7617238883.35966","10241724451.9721","12029707372.6634","13305430122.5516","13350171435.4338","13470050124.5743","13107796199.5305","13496106346.4707","13438834600.8827","13573866223.2507","13590670731.4229","13073823296.5621","15200933053.3652",
"Lower middle income","LMC","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","156028154655.917","150300559203.202","163613634805.875","168532317209.432","168048156879.908","179727094446.564","183333453572.333","207117876375.356","194430488014.912","207553464341.215","195289814398.492","220884227515.841","252271105929.004","278851006492.761","281633568377.675","236564211051.829","256556429991.419","268872982552.088","281398133464.07","302679441311.145","341409728713.69","396641388077.904","461769758152.475","556611993969.895","659448305909.256","752481734935.497","728803767270.956","858385885679.762","976357757543.345","1025018694909.31","1009087747029.92","1039905258945.73","998324969394.702","1045276296717.94","1121032434158.04","1147736198028.88","1171250666335.38","1129685852801.69","1309491002957.03",
"Low & middle income","LMY","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1679792578427.68","1972943360072.93","2354925929522.98","2888127352633.1","3476243269457.05","3374964630126.03","4051509064030.82","4836876782155.61","5159535840191.05","5419076150759.46","5677504831488.66","5465545483774.44","5411225768607.31","5942367920243.3","6418660698835.93","6387134436488.72","6233633292312.67","7689461520214.97",
"Lesotho","LSO","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","419991.600167997","419991.600167997","1119977.60044799","2099958.00083998","2379952.40095198","2519949.60100798","2939941.20117598","3355704.69798658","3642513.3342006","5619596.54178674","7064017.66004415","7572684.24611224","7129714.81140754","8279668.81324747","11614535.4185833","22515083.1353919","33138161.2737545","35958404.5584046","18447688.3403942","27799569.1589624","27175218.5996069","16452685.4219949","25230196.9365427","31527946.9548134","45024631.6252474","47535821.8629656","56802148.9583736","60544489.9141709","72676928.4712483","79517152.7373994","77829165.2585333","89684072.6751399","83994743.3303096","101814236.111111","101415407.991607","101494623.127916","120857575.146258","169381491.677411","190514795.032588","262389136.383465","348010139.946746","336222713.191703","392856782.101455","374098546.569393","375088824.868058","304763999.197517","292411336.375311","329716814.281188","283734352.16756","258951933.839075","299042155.408332","357092939.04647","352328476.961913","351468980.270848","424944241.682346","411955704.437862","332381934.613679","387768321.976899",
"Late-demographic dividend","LTE","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1173923445876.59","1382686686556.88","1649597657337","2072341895001.22","2565082554698.51","2534222589669.45","3014734259766.15","3651109155286.62","3896140280799.02","4163138748955.59","4404665352068","4284890935491.52","4214425418666.42","4641545618491.55","5125224710850.03","5073903983806.74","5015381679347.23","6255301064164.75",
"Lithuania","LTU","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1316389254.94171","1354928787.22486","1619419076.39189","1763620198.53259","1660808804.48856","1934083728.95986","2110540353.90591","2325461632.38471","3134433164.1286","4127471435.66816","4766765766.88643","5308981051.57485","6315284619.59496","7512149860.96883","5651024464.8318","6284794021.19608","7999788659.53579","8030694314.65686","8200859989.31965","8431552131.83609","7131769119.84922","7273862160.30469","8105069312.12707","8911633893.15764","8805813361.50587","8877695270.69107","10753971650.1549",
"Luxembourg","LUX","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2469328133.55227","2286171986.97068","2139698917.45602","2224210935.7635","2146949102.31892","2047121638.41098","1952957801.28268","2061857549.08549","2622638353.31058","2908615543.00889","2950535497.66226","3038849241.06","4109438701.62197","3933267823.67656","2534054651.88672","2791727299.58334","3004323836.22569","2723776395.35977","2969610842.25648","3253171609.59136","3291701734.39336","3605441346.9467","3138353720.17883","3512615741.55215","3464043710.46274","3392596570.64592","3968319643.70924",
"Latvia","LVA","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1019918710.78152","1020496426.74834","1189518509.55722","1060209698.55832","1020581311.55417","1082982618.77173","1137578912.02149","1294361073.2151","1454853031.60743","1769037335.76168","1938686994.3995","2277386506.14497","3111787717.13856","3443243677.82488","2566844592.71615","2845353769.12092","3228812173.60507","3198905908.36211","3349838999.25636","3296147281.46313","2853886838.23984","2855112682.16732","3191709691.82471","3634722895.00235","3640547897.99999","3655414753.11908","4583199127.8914",
"Macao SAR, China","MAC","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","491111027.822545","507005506.566486","455971685.325569","459907289.926259","468385250.633801","467337818.839124","484621268.165461","496565899.63403","480236239.192182","504491708.095042","411900168.046306","389249881.74372","382985089.512791","394156216.499215","379723134.151365","426175419.301622","384648888.114586","298998765.601426","212542113.898526","155707180.525356","168242248.883789","199376713.100289","204523550.248457","228117840.017027","257107075.767063","268289327.212918","288437577.871916","297801176.834933","308654978.006319","218798112.428183","",
"St. Martin (French part)","MAF","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","462997727.497283","475644699.140401","489477324.375062","527023021.440569","608240292.461219","641240984.092481","709702970.29703","852460441.66232","1082811853.22263","1229118037.43878","1536088834.05305","1591654786.95721","1829991339.68423","2248062015.50388","2676515093.22664","3903399050.1956","3405541231.56043","3345495569.48365","3245563778.63401","2988549888.99608","3016027198.64851","3688683403.18967","4275888474.97368","4931141274.19571","4938887715.29889","5819810687.67213","5924395849.12595","6359911185.2893","6033546090.97752","6435875529.71857","7366968454.33255","7894654975.3898","7461257111.36769","7531098454.87485","7665175380.44143","7186846292.11368","6645459285.14554","7117053688.41303","9120062332.8877","10601715527.7402","10498969249.859","11090418425.1217","11950001830.9876","13962169206.3533","14398108500.5771","14533336501.4494","15705632949.7274","14967549024.1528","16572006424.365","18152932919.3581","16327335292.8525","16197297986.235","17219149814.2798","18511841979.0967","17857254265.839","17519796141.8583","20481826978.9175",
"Monaco","MCO","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","391554485.445298","349264130.434783","346852380.952381","232830540.037244","150215883.392562","179775926.134444","228919933.472192","242073086.274221","299831164.919025","369741651.322567","390652719.133941","417358560.973567","508104597.237209","668455638.953041","564319687.477497","694273870.779396","888954538.081821","927909752.907932","1063048580.69529","1103384043.60897","926193122.571273","960266229.465676","1117140772.89308","1284941187.72597","1273372671.29293","1244441168.3685","1282870713.0373",
"Madagascar","MDG","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","781106149.993754","1064018737.50125","899405893.183631","946663475.202756","1075134075.08453","1060508726.85221","1052998107.22139","1181415754.5286","960632036.936797","1137412118.22602","1291417193.84104","1579762133.54737","1662257674.11683","1409835595.13539","",
"Maldives","MDV","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55752828.125","59890960.9375","54618359.375","57633328.125","59944210.9375","73835148.4375","60362390.625","59209984.375","71592953.0201342","75748333.854004","69800933.1866959","73391439.7544927","78783695.4894802","89816200.7756175","101557808.539676","112608311.458794","115139292.679756","93041732.4933523","",
"Middle East & North Africa","MEA","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73524049710.3011","81181637635.6322","95588056445.9993","110289278650.102","116945123482.82","116532791059.919","122727885440.973","138781401465.476","142065396727.047","139464040056.752","157593167546.534","184594883535.965","216301645365.032","246184804547.388","278393685690.689","337640601611.068","301658766237.737","349188273899.874","415104733913.443","455993537676.534","429331165430.391","434206662097.848","381139390072.678","380834011584.747","393749160014.636","406281396352.745","402958162194.694","377628762644.738","",
"Mexico","MEX","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","4073416000","4567144000","5088360000","5780024000","6504336000","7828592000","8633432000","9846720000","12003072000","15662792000","18566192000","18522448051.9481","17587433628.3186","21842622807.0175","28456135964.9123","37630663043.4783","47267377551.0204","31307805851.0638","27258905079.1007","34113861740.1669","37375275398.9879","27282895554.1026","30864790668.9885","40138967599.3137","44781029453.5852","49992345516.6039","59213028359.3957","67325144915.8293","90938232443.1891","91758445083.1086","68959020936.5361","83023612258.8625","101104210393.383","105891776050.788","115755897033.597","134416283895.258","136599832696.445","133324123653.687","121135374362.777","130313267233.741","137997213499.849","162499120394.157","167598327446.423","175846671338.85","135872738594.739","164611645773.979","181220314972.672","196338874824.405","201767585577.826","209347408162.498","201111578402.731","185289548330.753","202128907669.141","214451526893.678","218901160946.033","187443499785.903","232107184595.805",
"Marshall Islands","MHL","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1675800","2350200","2160100","2730300","3835500","4425300","5025100","5557100","2599600","3552100","4566000","3781800","3519300","5918000","8748900","6989900","8058800","10428800","7147500","9836600","9294600","8343000","11279700","8400000","",
"Middle income","MIC","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1666713075481.48","1958471625919.47","2337698145278.54","2866963506700.95","3452101797228.99","3347173916175.98","4021942316371.78","4803106212104.39","5124289468544.23","5382229377930.1","5637588512968.73","5426372534868.66","5372375229900.2","5899198789663.4","6371393433899.78","6337316965625.39","6184156311388.3","7633707949864.51",
"North Macedonia","MKD","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1410530035.33569","1147556122.44898","680400707.13023","639330560.344828","673059868.433218","878441322.746015","860152249.437859","701529584.929055","646354500.502188","646094576.97296","338371477.257036","332553856.645859","338990952.574833","441770690.858082","436734338.664923","606671171.198591","700937260.510883","850372682.193974","968359857.360209","829898005.922822","928076342.249394","1197446123.51574","997780343.827456","1072479324.41433","1244328349.53087","1183623199.62692","1311533651.40486","1424975533.01442","1692859514.34641","1688511880.49619","1598113542.15158","1750225007.8201",
"Mali","MLI","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","14105637.6904714","22729411.5110144","20563502.0361871","24768893.2681509","26225642.8882377","37583973.611797","42918189.0702861","41689677.6389025","53387825.8461486","50630153.4847581","54587743.0381928","59015973.2000436","64809109.8007666","","","","","","","","","","","","","","","","","","","","","","","","","","437959862.484817","460364094.981476","511520585.67744","614641198.506057","762951345.248836","721186616.831085","786311046.39232","717294003.456615","722120412.277744","1002857011.00386","842128127.198601","772579584.740031","931822458.593727","1073719961.63205","1142729979.36273","1185275895.26723","1284437963.7925",
"Malta","MLT","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","43245621.2651968","42617420.6474744","58254275.4275428","73053660.8078221","88090655.9750529","122375320.763137","145827829.95052","173394429.195893","221015149.827337","281312215.568862","336858066.119811","316601021.314387","305985937.5","279983222.475926","272836670.081013","272897419.472914","345667467.773651","398282803.180915","446786946.931361","473675289.480168","557416858.030528","587002656.042497","606460358.056266","530181695.676586","595186981.71078","696718263.618677","692934849.928537","660956178.400623","718808266.106752","718842875.591907","785723691.945914","647128589.144329","696830115.830116","847052008.649141","824967737.917289","832956846.163412","843424789.863254","985372433.616206","1228286655.925","979126562.934148","1015327058.19966","1082868318.48552","1035158807.65772","995663965.99814","990931978.211771","826112282.258959","838990748.920087","934633106.016085","1081221880.62315","1113751196.36883","1116707225.2062","1234102197.31639",
"Myanmar","MMR","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","469682677.948214","528910068.842918","739567509.444929","1010806262.23092","1300677498.94516","1600352134.60844","2262512149.55417","3673383534.99537","5153530248.18509","7196945350.90023","10708099987.7661","11614892408.8464","12113653298.4533","12604753348.371","12856919881.9293","12850290496.5856","14128657231.5994","16265431104.8931","17009782684.6026","","",
"Middle East & North Africa (excluding high income)","MNA","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37131977295.6825","43185485371.1195","52549832953.9183","62168548211.1037","64057987404.156","65433589117.8293","68807229033.8623","77148331388.6671","77033214696.8577","73612443731.0082","85163485718.7828","103414795926.394","124021830484.828","142823153061.095","161014670272.111","201896311118.281","173945513735.246","201124993043.435","247269020330.092","275182013436.826","243702051642.966","238523834203.965","192840970927.689","194597925506.395","192987408700.749","185631934505.715","185752322278.887","179770029127.081","",
"Montenegro","MNE","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91350327.8839937","134074870.141501","133626404.759656","149570281.57865","180992053.637944","184909837.08494","211356166.10212","187784013.139885","233289878.423905","188496804.667963","188622563.966592","225938195.991091","166628549.402544","180553663.077257","178242293.2298","165785635.142969","163501765.700783","186843618.182355","219375290.695682","206062792.494114","196504560.779764","",
"Mongolia","MNG","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1169733333.33333","521598180","403639831.578947","244966032.86385","125127980.087749","155320338.728436","250955229.040815","103307093.141358","99874497.651869","79600058.6564463","74300983.6886956","76198620.5430986","104608152.79255","89289097.2531007","106015885.184991","110164905.507559","145327846.157969","185543542.540336","264439690.061729","368997958.576577","295591961.997364","489892268.914028","735966718.076535","919773641.332371","1097370445.77252","1073157032.19256","815194229.311826","745517168.156908","791976226.55872","929479612.305697","1004326441.1809","1032576776.98188","1147118020.96846",
"Northern Mariana Islands","MNP","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","527247054.7229","396696773.424462","303665195.395178","345650597.820687","304746783.684053","450825123.741555","594354949.928965","765562621.056709","798401382.376655","721957694.1263","781284853.841844","698582578.765098","890952473.057694","1136235380.60253","1149424465.54789","1307581355.70533","1431049438.28052","1479452104.06327","1249529756.562","1108160978.00147","1410652664.68357","1414326301.43083","1389750970.25197","1421877120.23991","1306745700.84154","1012153660.87968","1084101288.51862","1293947137.56378","1359272296.62394","1139008815.95048","",
"Mauritania","MRT","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","105665576.103003","127087599.487731","133095535.659321","152177592.863748","138618592.828503","126872995.335508","136732262.709589","155090707.481586","151053143.055808","141178709.285859","144678734.356698","151135269.854688","157378174.945507","210628483.202105","211255395.820804","175720826.375025","177075531.336429","208693856.973051","219862008.135954","254139556.707986","283040165.662651","332437650.781832","317894499.723497","287736199.795972","397682180.617915","377455001.162885","388480977.761441","438755387.364304","462781025.336873","488793459.410356","458709568.1278","391036904.775982","436129470.843916","449414897.344265","453055940.402917","482022094.247876","",
"Mauritius","MUS","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","94439871.2863878","105792078.458674","129962844.580014","154087601.655015","146662675.845555","154087170.592514","143481260.059784","143342843.963028","158184966.993471","185462198.478226","284411572.506386","386389402.245655","435119105.204016","435940143.477291","547852120.967471","582681203.401417","661676371.183304","653905428.377153","702093912.162313","821828606.431501","919755288.860659","870193818.770688","877037778.157523","875205266.459672","920810587.589906","924625789.153876","922976039.650224","1048705130.54854","1153703172.90034","1096103620.12734","1112270997.00077","1260566461.32523","1529585840.40938","1361022284.24458","1416951442.93863","1597157388.69923","1592512479.20133","1686796041.87431","1739752331.68744","1524273534.01775","1516688753.2743","1565046662.83852","1607513319.81706","1538500570.84866","1169749078.07222","1322040722.34308",
"Malawi","MWI","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","75133132.6695995","75355969.3318729","88935651.7886809","100509659.831694","151196474.47668","151706809.506218","156903719.423657","145129038.370441","158229570.990807","149310103.297014","145397708.103077","157156842.727419","174629284.194322","189297309.959786","249887878.238811","313137161.493642","359050975.635858","342788638.192768","296974016.534932","183136864.154572","195401080.890099","295427024.202241","335533391.71258","215548034.12642","216079372.892005","202550868.436344","180129697.370954","433073474.9287","433252570.490289","391984475.460264","375905673.235421","495913160.825947","618359313.876447","623531998.744687","642557851.734365","689691514.266709","805963907.727989","557880357.357912","527825596.52345","577551224.794408","611908131.57093","517164939.659195","1010357640.46982","1125584677.74489","1272099854.16246","","",
"Malaysia","MYS","Manufacturing, value added (current US$)","NV.IND.MANF.CD","196625212.335032","190372141.6438","211215797.726382","235533385.600418","272704592.970077","301538318.306546","332109042.205671","372406768.587482","394292630.341043","480446458.905005","531860838.886711","599260623.136651","739990246.843524","1280067040.47804","1777781355.15766","1740671760.493","2177013495.43595","2683993133.70983","3300991796.20035","4369624291.71998","5374618907.62093","5327141660.51821","5199735976.70635","5925836341.70508","6674883427.20601","6137393677.00362","5458522158.51863","6373233846.64232","7697036810.75302","9246898995.86533","10664719582.979","12556008146.6395","15278595829.8975","17343149061.808","19841487578.1131","23398724082.9346","28080928531.6798","28381716232.5218","20771759070.5259","24485526315.7895","28946842105.2632","27219473684.2105","29493684210.5263","32982105263.1579","37896578947.3684","39543186079.0579","44847609181.615","50559692808.9365","56689549733.1974","48137608171.3718","59760019868.9889","69483006535.9477","72756410256.4103","73838903170.5227","77328057685.8444","67181922929.2024","65664489067.8109","69713747558.3667","77241208396.3223","78180325890.1629","75082193410.2534","87552675403.6637",
"North America","NAC","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1485028539759.75","1532696027660.05","1604792719508.62","1676289683977.18","1591509724490.51","1589832369361.42","1656961693741.44","1756339094659.82","1849875104010.71","1960809119668.14","2023215196556.12","1969246579489.29","1832115304989.82","1953972779981.15","2042315220701.08","2110568133392.95","2164273577680.4","2215858725042.82","2278545749357.55","2250000673162.33","2352163740266.89","2498488013294.14","2539339035086.85","2508471156757.09","",
"Namibia","NAM","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","205539051.9132","217173340.428441","211753212.212194","235973319.289112","192732138.453196","148688692.3498","169581167.037199","232223484.125737","240404540.426655","243593600.842643","289994128.303637","284500488.900156","341819389.901823","360089206.475503","383157232.173031","402872763.364672","310705835.83374","359139778.645833","369249588.481088","339418888.61609","382010879.27606","342314384.611811","315542165.131348","561341256.0974","700043748.161679","760213655.109689","1007669060.60203","1190922147.87934","970281869.190591","1149969528.79335","1405984038.85243","1685307109.58904","1589821474.77361","1242656424.03668","1232171319.48095","1294158400.5465","1252199084.90156","1575793318.30139","1682734235.5617","1570585434.36967","1167419275.02359","1344644231.34023",
"New Caledonia","NCL","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","120084968.809781","127008359.994463","141536045.821814","132323047.907256","140084517.297333","153017875.776411","142974795.020718","130180850.081416","201721941.605649","205935328.208605","177436103.435732","179289273.764652","202695934.161805","260518289.50973","307820205.288466","325103176.853755","378451842.756238","438829399.469411","480808220.241741","507855691.84088","520235965.916034","564484145.499337","530660935.999414","603504499.711742","598579671.647873","512481265.085558","515542618.832949","514071820.291178","","","","",
"Niger","NER","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","19896625.4074188","18364709.8829592","30158127.0253481","33300102.9574388","39088576.8066672","59838251.4720318","50372094.9362435","58343200.5259599","62158902.7853049","66316835.2940841","81940247.9616088","89318575.54663","93714681.8717945","85378397.4253997","77904775.4105749","112578925.435489","102527321.357013","102835088.800992","147557406.038996","137753606.382717","134632338.553666","136673556.769526","367734429.937326","317770822.691682","333054059.853762","302263067.580252","174631137.48857","220899007.990409","229165778.520441","217365805.368587","242271553.37097","244485319.021962","207287992.813373","217193770.816047","244126240.786538","309370233.424051","353143691.332694","368844485.550159","386426266.438704","440319082.421484","519024619.955157","545880530.111628","543083075.128392","586136384.914459","708581115.14832","819428182.772369","921525786.656724","738468132.48114","777149254.073873","846464892.594884","947697261.392411","946902707.749129","1005724926.24907","1105874571.05621",
"Nigeria","NGA","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","33328777311.6883","29028225252.8736","20485329671.5596","13033449390.7842","15526816211.2289","11514709077.1784","9894411156.08181","10435930593.8336","8076336007.42469","9608966833.07844","9575435736.28569","8437951847.90521","5099814445.91611","7080268050.87988","8809724083.28596","9756032408.75","10455104611.7821","9528715746.59091","9652424937.26858","9676573385.92077","10308994469.1827","11266794684.2796","12653017553.4582","14813658508.669","17720997266.03","20901984787.6087","23156360226.4083","27731516620.6857","23124002430.0413","23685590901.8104","29042432029.6208","35185427856.2394","45420835035.466","52676705529.6582","45897943559.5486","35122397632.3485","32847731915.0801","38324701247.0769","51634043212.3077","54759798930.2256","64400614080.9911",
"Nicaragua","NIC","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","539996160.714286","577054847.277556","586279170.124481","597530593.452652","589880307.311403","580558035.563082","637216753.349094","726653505.705232","774693291.22807","742939605.402542","813724538.606403","857553704.290248","919314540.684207","1038566821.15077","1190022661.69039","1129821283.70904","1249414695.36064","1373465392.45372","1496218153.71156","1591931334.63847","1750305290.2858","1811181063.07417","1879284441.49401","1880742340.49563","1803430396.91695","1766545799.27963","1704001793.71675","1957578686.98644",
"Netherlands","NLD","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","7971926180.41119","8662887319.65666","9773899122.80702","11825208047.2398","15114239318.9343","20553530617.2637","19208719937.2604","20406351058.5098","22308820149.0527","26580435933.9988","30668799296.9351","31867577033.9171","26008184226.795","24828956837.501","23681125781.7929","23805851648.3517","23154252919.3206","33242772081.3096","41221610095.7354","44512612331.3636","43882358931.7261","53162933559.24","52414493163.6021","56631631578.9474","54326268391.0774","57632235137.4258","69418062036.7829","66158169934.6405","59313304721.03","62051766274.1613","60948557724.7106","55746482621.1766","56637820063.7796","59433090941.9609","70635310688.2352","80760357905.4056","84310753668.4825","87552905964.7058","101867632654.902","109068284051.562","91539570347.6562","88714307900.0002","97797384114.7862","90059831532.4219","90244292646.6669","92434427570.9801","82695324276.9531","85078787059.1442","92162779420.0002","101067267903.529","98068206007.843","98385346236.5761","110459665779.068",
"Norway","NOR","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","2265886404.68157","2503436840.09127","3004917883.48866","3989212251.55226","4970124735.99653","5854713118.67455","5965179144.14002","6648633417.86419","6893920607.36699","8336920676.92186","8668610301.26336","7871940064.46555","7452432599.93802","7136670138.69854","7286773264.7185","7439282557.11162","9168052794.56908","11055287569.5733","12203007518.797","11447172134.1154","12352988162.372","12133767295.5005","13067181591.4394","12295428595.5935","13173316708.2294","16414477838.1109","16456479270.6751","16181751350.1287","16253462512.0939","16432069955.8929","15149060419.4597","15505076904.2561","17394599063.1028","20247591875.9357","22562158794.2084","25189600310.4385","28679618916.9382","33223126396.7791","35779078014.1844","28372056040.5833","30836839928.3055","33647495654.5898","33701074344.6498","34594893617.0213","33927691087.014","26519293169.3707","24202738095.2381","25498730606.488","26203996311.0974","25029659090.9091","23576670501.8143","26743189755.5297",
"Nepal","NPL","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","24150150.9384434","31106444.4152776","28743929.6495603","27560369.0505668","30320987.654321","31901234.5679012","33185185.1851852","40395061.7283951","38907470.4293473","50019018.6382655","63141879.0414606","57630629.4267005","58880000","64550221.5357099","70666666.6666667","78000000","87416666.6666667","96086214.7600164","105831611.757457","119001592.367123","141214183.280376","166420250.781454","173182624.31873","209249603.264566","191802676.628664","208920879.460089","250047513.462148","285567928.730512","304541666.666667","364510204.081633","392670682.730924","408101725.703906","435139400.315623","435625504.439064","446460632.818249","485739105.255538","522571428.571429","496984064.269722","499332525.676541","564745963.922283","619136753.563295","661461437.102401","740159602.766448","879548667.026576","851304330.859733","951540195.341848","1164320108.14446","1255573072.96867","1274418834.23265","1275741012.33653","1304777735.89723","1198784423.2214","1406765923.03166","1624608586.51184","1702965067.26624","1496108073.1831","1693091071.18776",
"Nauru","NRU","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
