"Data Source","World Development Indicators",

"Last Updated Date","2022-09-16",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Low income","LIC","Agriculture, forestry, and fishing, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","23483297161.4589","23349395146.4873","24000941977.2328","23685378227.4233","25825301613.8548","30017726361.4266","36579121022.4853","36664328516.2237","38276368962.367","48819026020.6117","58692508202.9399","40045355616.6195","39925651933.5271","37917023811.5034","43215725859.6143","45370902803.2143","48754220472.1166","52073259524.7129","46888320965.8299","52207459529.093","51862174711.1433","55183095850.1865","59445138144.2478","64358058625.4161","76816182451.7305","90034246709.7959","106420138280.789","127467125947.675","141683007076.373","144419933478.687","113297498895.118","117432423069.324","112904351551.848","122506352067.57","120009993385.69","114602759716.065","127643767025.649","110348053469.655","119852826913.067","128772345173.089","134571802162.333",
"Liechtenstein","LIE","Agriculture, forestry, and fishing, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7205195.85954942","8733624.45414847","9305654.97494631","8955524.25035218","","",
"Sri Lanka","LKA","Agriculture, forestry, and fishing, value added (current US$)","NV.AGR.TOTL.CD","452628709.264706","475327540.504202","445915395.329218","401354271.042017","405529192.184874","485122994.60084","502368228.592437","559275604.403292","569726904.537815","576361745.798319","660643350.336134","652127438.161889","682889314.321608","795661200.1875","1198513211.08271","1162011206.64765","1052996951.12961","1271487722.77339","841415724.279308","916395653.050739","1119568807.6225","1234740284.15584","1268465275.78087","1471615363.8334","1743934672.40566","1677404511.81885","1758550355.78158","1824384640.65897","1862082394.49859","1813614001.80305","2143485925.08737","2438015566.83587","2534655740.36048","2572336206.53974","2809159625.65763","3015088050.73171","3132420047.04179","3312463907.44194","3342925531.4197","3245318936.86297","3254292790.54668","3160440916.51746","2361305261.34225","2498154786.57273","2591866785.25546","2884636815.9204","3205879069.69583","3779532683.92164","5447182689.05919","5339032300.72174","4819499227.43213","5766436537.898","5097901922.67604","5697586913.97625","6353761284.63513","6596856772.08887","6119760092.09949","6848270607.24294","7057967785.65709","6358867546.59859","6955475462.92557","7615347982.96841",
"Lower middle income","LMC","Agriculture, forestry, and fishing, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","195305525760.504","197865195863.716","197969159728.088","197369630482.266","206057184339.422","218380886526.074","217879464515.956","230371369429.228","233582407700.58","245490732815.014","230178148661.466","232466629277.242","225247048900.159","241344315474.613","263941186327.879","290468718046.775","290247034465.314","270996943547.527","285340297114.189","279272841210.414","284813319492.545","301031627460.212","337561283662.299","364103726796.878","405770177558.338","464115214616.857","566276954051.383","638469209757.223","673958081033.045","803803739889.091","901616355584.233","931582674921.276","971861892828.159","1012402462573.16","997425765535.298","1045540587058.37","1115940582106.27","1120117051104.8","1187123471519.68","1222049132347.98","1336970816233.93",
"Low & middle income","LMY","Agriculture, forestry, and fishing, value added (current US$)","NV.AGR.TOTL.CD","99843072336.3883","103578108373.003","106402854467.174","118343524795.076","131277943271.207","141729752071.471","140136635182.471","148597394922.413","153483975829.632","162926047182.258","170443830821.86","178492640399.448","193973505007.533","243645090467.362","288649922455.576","309141991971.214","311342349300.364","351427933601.463","358941481857.414","416121618903.116","446738953239.676","475492974474.223","473167594351.513","480050991489.578","493716470115.47","504147203655.583","519672104460.043","523672873427.355","563361329364.344","586342036973.595","642532775388.936","603228718290.374","549807577088.546","541722320738.698","594668303299.976","659448210306.896","724056300747.534","729343539823.018","707527056089.188","683434806994.941","684439496660.565","687608319958.848","725957241787.809","802759080637.555","910852997821.724","1004405526237.78","1127741635710.91","1378721392045.54","1641186692346.31","1669435454220.33","1955950210469.19","2225928633347.33","2328112825732.69","2465490176904.84","2557817282679.66","2480941500601.41","2502610388235.04","2626287313112.53","2657303237415.89","2781075684227.01","2946001573004.54","3298327601834.22",
"Lesotho","LSO","Agriculture, forestry, and fishing, value added (current US$)","NV.AGR.TOTL.CD","30493630.1273975","31920341.5931681","36913481.7303654","39409911.801764","42441551.1689766","43511409.7718046","31385272.2945541","27283774.3245135","28532129.3574128","27818843.6231275","29780344.3931121","21372203.5794183","34798230.7792377","60018155.6195965","59424282.5607064","54602839.7565923","45408463.6614535","72653518.8592456","80856370.7451702","99391211.4014252","96825629.1730868","105715099.7151","58116411.8622214","62872004.3084104","50686233.3084796","43060304.2132185","50497067.833698","57410510.805501","65862194.8537497","62543028.1770694","72533915.6649789","51592112.410821","75433660.5890603","69606848.853934","72564858.6234088","87972264.3434148","72750098.8533017","69891623.2638889","77275509.6503446","80183582.9445945","69449796.824116","68524352.1390157","49613602.5121671","73486337.8587386","90432503.560592","95408315.3806237","87174880.0118142","90702415.7606381","97387946.0611049","107096545.782834","108657668.242302","117207124.06507","121291171.456405","119879202.420926","96683147.972394","89241290.3933725","115220518.964755","114497983.825764","108650443.180015","106351637.551563","106744378.489711","123457448.896046",
"Late-demographic dividend","LTE","Agriculture, forestry, and fishing, value added (current US$)","NV.AGR.TOTL.CD","38629687225.9396","46912995586.9468","48930797498.6409","53233365229.9357","58075217620.3088","66636047419.9668","71019423003.9315","72773591607.9704","74159489095.114","75932640766.4272","81342223178.5819","86474679630.0343","96764721458.7927","122572672247.997","137707233071.738","147725218248.178","154829868356.205","171531524131.752","155171117474.227","188647092699.415","200535194166.411","210698838495.602","216259132935.609","227714436638.185","243099597971.507","242997846101.137","240209895203.455","230534302866.498","255602581149.769","277244340364.142","291887355110.898","275980457804.584","232669533402.035","223826997862.854","273036781125.699","312787522618.194","342794015028.274","340443314653.976","329378876782.186","304981138950.514","303737639124.973","313464233980.072","326462419078.193","358183072864.237","431539889658.502","456586305647.16","511762985863.757","633330054001.724","796086546373.161","789610874919.905","906449535836.853","1111009694704.85","1177637454699.73","1285263270570.31","1324534248429.78","1273425015034.26","1255814399542.47","1302435162512.22","1361571095078.83","1403013253022.22","1525591373693.15","1747580006739.66",
"Lithuania","LTU","Agriculture, forestry, and fishing, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","777235681.70299","917249028.916703","953367285.282693","861188605.955977","700303841.173932","643779887.78593","596486836.426413","680923264.769419","830688099.26678","944222553.402881","1129642990.42169","1166367172.79458","1379664750.95785","1569622420.60588","948338893.52238","1122694745.21487","1519457868.02285","1708279494.50754","1649218425.45084","1661399673.64699","1417374979.95117","1338238115.10234","1675143213.80471","1547827475.91059","1699166397.84313","1830437796.35798","2164886680.82555",
"Luxembourg","LUX","Agriculture, forestry, and fishing, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","194898741.105638","170272312.703583","139198240.866035","156627028.228495","156264142.787645","126715947.275294","119831648.269291","163340296.488628","137726695.867843","187748396.156371","134302033.083268","133775265.455294","187377239.433726","181110299.177344","127091179.498828","150885116.7","154928795.515565","172126992.737109","170772073.718432","199224634.617254","134399734.492969","133266707.173541","154142737.167059","166179194.801569","153548243.239215","149920092.476265","162234122.852711",
"Latvia","LVA","Agriculture, forestry, and fishing, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","453966058.185967","403957376.212353","324254778.611178","273791254.616943","275578909.440307","355388180.764774","369070964.853369","429955661.664393","463267740.745296","605852738.389489","633085252.022402","702315023.827439","1019804404.32225","1059428446.13361","847743953.294412","971968619.968841","1013233720.53389","973198287.413664","958598152.158499","1111341389.10823","952756471.385937","915396698.384827","1082904467.99647","1237312020.92078","1370693545.6","1358529194.18055","1570188294.55424",
"Macao SAR, China","MAC","Agriculture, forestry, and fishing, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Martin (French part)","MAF","Agriculture, forestry, and fishing, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Agriculture, forestry, and fishing, value added (current US$)","NV.AGR.TOTL.CD","","","","","","691236043.869183","604090504.890821","662187530.876396","733524355.30086","705859104.831538","788854856.239502","952673267.326733","1078508085.55034","1300007304.77976","1585427250.67509","1608143121.52992","1845314868.87064","1810450114.36058","2504379964.96028","2850914313.55954","3285855814.6624","1900638594.04907","2285063921.63374","2051484257.44941","1797227172.12417","1992481367.38547","3056556170.64277","2560577567.23131","3651031172.72295","3776591032.25654","4555740327.33582","5649761077.80305","4733963633.16936","4137182826.11033","6145098848.20167","5266219754.09836","7958963285.48974","5728966085.86124","6736022250.21865","5772506711.27249","4615184396.76266","5205492931.08024","5575482823.70021","7248934063.75334","7847323601.71403","7366470219.96616","9336855132.11151","8586355480.14599","11063055623.6533","12103238137.7915","12065532481.1101","13299793569.7598","12115803625.2376","14303491761.3467","12836206178.6993","12777055190.8483","12393984195.7685","13559533635.9884","14427504501.3371","14559378606.8565","13402514531.2105","16784781721.0881",
"Monaco","MCO","Agriculture, forestry, and fishing, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Agriculture, forestry, and fishing, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","513158749.053133","465892173.913043","501122294.372294","437727001.862197","291303662.036069","327381166.857014","331967622.09718","349344581.153761","363064708.160601","456947348.782882","490083097.876123","494157153.627647","439369434.674091","533488837.56736","462212860.949089","778495724.222633","957911048.78914","909945858.432664","1096905264.27093","1162601427.19733","891110818.188976","920041053.417688","1109337715.5251","1176784748.7183","1217619711.10744","1030812967.8332","1420621025.92932",
"Madagascar","MDG","Agriculture, forestry, and fishing, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","204138239.964619","218587244.013426","225626411.041071","226077750.9566","243039299.814911","258066229.126623","299013596.45273","394728082.81879","585126642.189829","693028354.736751","647598915.441532","691280100.636277","760323815.233925","913607665.880801","","","","","","","","","","","","","","","","1341787318.00907","1648765445.9469","1440799914.19961","1463335372.33121","1423671956.74575","1429452122.06728","1623413750.01632","1827205444.60474","2041098019.12692","1591364610.40535","1802471594.17517","1930371292.94161","2392606435.95174","2901425666.07905","2929796607.13612","2902782421.06271","3355827368.09099","3242183873.31343","3291376719.04055","3236606249.71297","2914925373.21268","2977965925.46379","3234803140.22932","3298745476.59807","3237902331.24366","3279856370.48086","",
"Maldives","MDV","Agriculture, forestry, and fishing, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55880179.6875","68508609.375","89905015.625","103886960.9375","115192484.375","156190367.1875","127102828.125","145820960.9375","149416449.801397","149809707.90378","178373268.170785","196225338.742816","228677554.12819","248536021.967153","254422668.486385","277550627.647686","258349616.434794","299363954.932288","",
"Middle East & North Africa","MEA","Agriculture, forestry, and fishing, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48224072150.4499","55654792129.6393","65799620720.5934","74089308091.0654","72320941912.5053","81439363853.2162","77457406431.7808","77210771287.1755","81140316679.8086","80275112624.8006","84751999608.9345","90950224128.8251","97157545714.039","113178888060.409","127485694207.386","143173639028.055","165947112999.281","174719984095.116","149414637501.088","160271297450.483","165081912355.85","169464581093.405","163339411204.656","166072077637.899","160769018264.574","156198887333.319","168793566751.907","168668267500.077","",
"Mexico","MEX","Agriculture, forestry, and fishing, value added (current US$)","NV.AGR.TOTL.CD","","","","","","2871792000","2941032000","3119800000","3206344000","3393408000","4305224000","4705160000","4948200000","6374192000","8264560000","9802104000","9452714285.71428","8603553097.34513","10526219298.2456","12356381578.9474","12962152173.913","16787326530.6122","9919942375.88652","9268436719.4005","11833294100.1192","12766838263.9159","9159746649.23178","9466910462.92265","11764966785.4472","14286096181.1903","17418028158.9988","20344853564.8025","21785754628.5825","25540042367.4413","24368401232.5561","15932804935.0407","20008212227.2811","22269834943.4868","21895655429.0718","22094972386.0926","23524352129.9547","25752723312.2464","25311823322.2867","24706169339.1417","26120503367.0034","26966635957.3863","30001209630.0646","33493792390.3296","35079858127.3529","29174917304.9173","34052257755.6189","36458967504.6083","38121694977.0303","40002011744.441","41197975023.5095","37405119413.4387","36091305929.5653","39183705967.8229","41363853452.7107","43087554091.6547","41294130068.511","49704292584.9924",
"Marshall Islands","MHL","Agriculture, forestry, and fishing, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9476000","8401300","9026900","9244400","9076400","8511500","9005900","9593400","9826800","10120200","11052700","12911900","14696000","18632600","22844200","32215400","30111900","20184000","22101400","25372800","32633800","36625200","48253500","53200000","",
"Middle income","MIC","Agriculture, forestry, and fishing, value added (current US$)","NV.AGR.TOTL.CD","95426820736.2953","98896336838.4881","101486089961.79","113260476896.771","125972171164.455","135840353675.058","134316505519.47","142525785441.615","147385040061.727","156440718477.04","163390054066.954","170736948301.896","185209861290.034","233490527346.338","276077545389.36","294270600448.401","295027273338.639","332526799935.647","339400071182.188","394921373625.549","424576516858.946","451860564654.863","449670621128.269","455887145385.733","469846052852.643","478161676048.052","489548731795.637","486964249866.141","526467817875.129","547831253417.047","594741586422.661","547722814600.157","510592084403.383","502688285901.69","556713379001.522","616289727564.214","678626643125.476","680718252631.087","655873402941.898","636741466135.69","632793767243.156","636276957633.018","671361331172.774","743907859009.748","847059946269.526","928408772122.905","1038754562684.55","1273452868777.62","1515118165738.06","1529544499224.83","1813048846190.25","2112984562817.07","2211021348601.31","2352628655410.11","2435504682716.37","2361152378328.8","2388051078369.24","2498894109891.6","2546686300059.6","2661062392482.4","2817241868189.39","3161605589058.02",
"North Macedonia","MKD","Agriculture, forestry, and fishing, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","336581272.084806","535510204.081633","352963268.513062","268873318.965517","376490705.726807","499460843.993686","495195709.972962","408214950.953433","409024795.40668","406363433.142713","380918276.460118","361508647.487915","408672598.827036","570741665.945661","656589064.13492","609349541.531987","616780528.58706","744648981.216102","1134000673.55025","974975397.160129","952062367.969298","981352360.798358","887277799.470874","1084743497.72499","1156402962.28662","978967212.908128","978976058.508892","890232413.496629","1074306572.42487","1025184176.80974","1044146660.45975","1057584730.55673",
"Mali","MLI","Agriculture, forestry, and fishing, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","170028624.181458","199021108.189086","192985411.827166","208051913.659775","225575614.41525","271507532.284892","290924386.781547","248124401.932517","477736058.991257","517743237.064544","579270503.348817","637479547.621131","877588174.195105","731855281.011435","655798245.758818","538843139.914922","480678986.012183","452408082.717994","514594905.630816","659492544.180848","771739950.529425","866436341.042877","832590518.573865","1003509289.4413","1069893488.51624","1047245344.6384","1100444368.56806","766862598.302002","1020564608.77374","1025397596.72447","969937825.103538","1009295562.73763","1223374306.51208","974383862.164697","1138086745.31671","1278509986.29422","1408405835.82293","1637120683.7641","2022850798.68663","2057312943.28385","2557287447.06156","3243753061.88849","3247185531.85341","3529224433.9187","4490932990.56587","4742170094.94036","4867061815.61938","5380641135.33444","4943543928.46599","5246261461.207","5751761264.06959","6420770364.23029","6446880946.47093","6320384193.13377","6891808787.44328",
"Malta","MLT","Agriculture, forestry, and fishing, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","15793632.8044509","16940946.9577138","19733573.3573357","22490862.5305552","24408842.8555518","27097511.9937521","30450368.5751792","34568567.6527397","33362259.1066058","36410658.6826347","43554685.5580413","44023534.6358792","46058229.1666667","49037128.9586022","47506192.3829034","46754575.4026354","58822918.9425388","70216078.528827","72224471.2598936","72618625.2771619","80280697.0147238","82085524.5683931","83517431.6866335","74311959.5732735","76796660.2294672","84016901.7509728","86387327.2987137","84561784.0062284","94533650.1270859","90061343.0908308","76183323.5351754","89807211.6760469","95363528.3635284","106878001.593263","115584703.537618","118072503.419973","126718730.397692","145051875.171092","96366925.4430936","125113086.968602","114359936.364842","95609548.9977728","99883078.5044327","112887501.660247","116746911.119968","102361034.061911","108098712.734504","87434356.6677996","106551876.564641","74775033.2288978","65293805.422092","69907416.7955967",
"Myanmar","MMR","Agriculture, forestry, and fishing, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3554268281.74179","3392083037.80632","4053212438.2447","4629057031.03159","5009940761.21448","5348584764.59262","6793510533.90691","9579855637.53522","11520390435.3493","14147247649.3287","18675979617.6018","18367367423.7896","18189437075.5971","18113786672.7814","17193853380.3666","16118644968.3044","15311728887.4401","15445157322.9714","14669754411.4758","16523084759.7773","15264506682.5934",
"Middle East & North Africa (excluding high income)","MNA","Agriculture, forestry, and fishing, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37203728907.0675","43960123519.5764","53659522262.0046","61725701353.9982","59264415169.1299","68059273094.6112","63746617479.2984","63014204304.1754","66498309432.3901","65458551128.7093","69842129357.4368","75540818876.3267","80734721108.8058","96171735441.5606","109593251578.414","123899863321.878","145904409056.242","153200703490.98","126414902642.006","137329702171.995","140596437478.088","144070116617.644","137373828014.161","139468416242.94","133322834313.193","128323085066.025","140647677830.46","139677268799.048","",
"Montenegro","MNE","Agriculture, forestry, and fishing, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","111244111.942366","125395844.528032","140336197.94126","169319235.553545","192021355.848026","197675662.231066","223506460.920838","266081303.038598","338220301.743079","343901083.634343","318105528.304388","366876391.982183","304635744.571502","358809681.946671","372094470.675287","326859169.039453","326879558.252928","332866207.052945","370740592.126268","354359580.807836","361178400.395326","366757125.492242",
"Mongolia","MNG","Agriculture, forestry, and fishing, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","386775000","460361800","501954333.333333","361001850","358602275","540702933.333333","495910966.666667","532882100","554966666.666667","319428220","280999410.526316","336743464.788732","197551182.585218","254438736.431479","472575510.131294","517792542.710379","380696387.296042","364693852.478562","335175609.276345","311765687.651213","291245019.142341","264216126.197537","294165130.392311","399006529.933855","499595896.923012","602364726.364144","780424301.65803","1080508057.44224","818879110.234769","843510498.619004","1072974987.74808","1383923136.46341","1687773785.69519","1631166360.39488","1635988259.76146","1411963458.28504","1278648794.93914","1505993230.37103","1642025364.65174","1726115437.27205","1991635350.66262",
"Northern Mariana Islands","MNP","Agriculture, forestry, and fishing, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Agriculture, forestry, and fishing, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1251238480.30673","795315981.880315","912742011.253936","853569983.108668","917804040.202564","1193188281.96251","1406936414.98319","1432993389.25101","1370781896.03212","1080115234.58022","985157233.524604","1294354235.99966","1431224894.14396","1708164180.09592","1944809873.81293","2193506350.19369","2483759867.339","3316780227.6487","3273578425.99288","2981128099.60201","3703469693.12634","4073725239.65232","3989634466.50739","4240334818.12138","3655356348.49264","2728148973.53242","3310544120.86288","3647169455.79112","3726147105.43846","3588208078.88865","",
"Mauritania","MRT","Agriculture, forestry, and fishing, value added (current US$)","NV.AGR.TOTL.CD","","53290805.6025927","53758377.1569317","55628239.0100041","60302875.1384953","63575127.8288998","66511227.0513005","70898098.5560028","74224032.4732276","59367431.1572997","70153927.6600188","72893540.6494751","83545928.7993077","142119881.687481","157780875.519761","154495245.171004","162956544.369222","175179244.141435","188880893.49147","207324467.747453","246332373.06187","267376426.77003","274284324.385928","289683264.376037","226311922.502441","166617713.186742","233188786.258824","321269249.712026","341231601.032676","344806101.792874","329804332.084507","610057537.890806","617808852.425109","529215245.931493","543370123.406838","588487292.706985","579884260.541313","518966954.884","527217746.556591","521834512.252165","441833318.684262","434228131.393543","430581598.519167","495943899.935369","541435603.562316","589264894.578313","650929839.910648","801115407.967145","966286045.93561","904173136.000854","941883042.108537","981946231.420933","1082297033.24118","1176103867.32369","1240333636.13841","1272208333.54722","1391034539.84321","1544905746.47349","1715394856.7024","1710236435.07688","1598072915.49958","",
"Mauritius","MUS","Agriculture, forestry, and fishing, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","140387637.506548","142115538.87367","158518975.224312","194036239.12113","118943820.517158","140659094.723885","140722005.058634","125147357.810391","125794366.789128","137477740.003238","186389829.501574","228370424.438198","233670940.71158","226953796.115359","288895616.779359","284800553.273321","322834519.893081","298630411.37806","308351361.885036","371635868.471153","400764431.889726","347930204.727102","338896018.372255","217027054.927777","266042514.933561","283645968.148908","251332681.396435","301148963.317384","347111747.913523","323006383.873177","344864561.421214","356649006.664814","407095259.517517","354257536.029637","364307896.20717","426600710.652825","426755407.65391","409427583.106959","417287143.715547","368774014.667667","389962269.884277","410482172.997616","394909000.895846","407036238.318745","372202130.282182","418986469.858798",
"Malawi","MWI","Agriculture, forestry, and fishing, value added (current US$)","NV.AGR.TOTL.CD","78818423.6315274","84838303.2339353","89038219.2356153","93938121.2375752","93658126.8374633","110037799.244015","119557608.847823","118751726.04253","103924156.966279","110884435.377415","119044761.790472","150559634.131664","172654690.618762","172952520.444282","212077983.83262","213243806.436675","248302300.109529","316535607.486986","349531824.108095","519535071.612192","485529983.992119","444958561.376075","439343628.612032","467115594.143684","454905971.416443","431430574.13763","459028316.586965","509539321.772989","599296333.892945","644747889.110346","723769907.288651","873657689.152071","628617434.018816","927289293.177069","264028993.635823","375416999.810255","716653107.750596","807239506.938617","563521609.000827","610918436.040564","621749216.543116","605628105.20615","1356993804.38766","1162326314.49316","1206689623.06597","1203327182.58526","1234081867.60873","1219557679.37792","1595016321.20647","1883898420.94712","2061093106.56689","2302941540.61419","1705394503.54468","1582464124.34658","1735885672.44016","1751436832.79898","1408626680.8727","2050418165.82166","2137134523.69025","2536115355.76164","2757620789.20412","2870071940.26103",
"Malaysia","MYS","Agriculture, forestry, and fishing, value added (current US$)","NV.AGR.TOTL.CD","837703057.624461","863108878.871031","860018914.151313","881648209.852345","889887854.436169","916666895.335163","991510878.087025","1007646935.84215","1043695674.89873","1214326113.94225","1258957859.66288","1206504275.4644","1425352816.00227","2217399009.53628","3082932782.18603","2856307211.85876","3248938739.37677","3707210336.0013","4316889550.94991","5276961570.09687","5638925122.88116","5456252506.40163","5763391538.92267","6137057898.59131","6906041944.01775","6327853966.97543","5598083520.57023","6423638672.80521","7079578432.87002","7024512699.35027","6698953750.60076","7054844340.99505","8622138453.68516","9223029408.33689","10174516079.8659","11486842105.2632","11780348199.3799","11101923486.4078","9607113738.27966","8581578947.36842","8065000000","7432894736.84211","9061052631.57895","10255526315.7895","11565526315.7895","11859206252.8056","14007687694.237","19329183151.0356","23008873433.6591","18646332813.165","25730961472.7888","34125490196.0784","30795778295.7783","29461423720.2069","29996944605.7014","24974779157.5983","25493816744.2085","27438145288.8103","26952739709.0531","26445141822.5709","27616034257.1666","35828687278.2565",
"North America","NAC","Agriculture, forestry, and fishing, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","128695682151.948","123770451820.679","125785483597.074","133528060962.625","135157163094.645","121553549495.958","146835109112.38","176879799962.531","172093176892.91","161924679718.267","178947390681.311","183007194136.981","160353032844.853","179089394718.851","218967842072.903","219947707446.108","257512785269.318","234368028979.395","217357525348.067","204704341729.546","216134005151.037","216139192610.253","211118551231.976","256202569201.201","",
"Namibia","NAM","Agriculture, forestry, and fishing, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","194335618.387262","196662587.340474","179212873.991527","185140107.835921","154795737.53135","118878776.286624","140165149.006565","210114529.479371","228673206.800088","214419653.605063","252639928.647625","298889182.631369","242922896.213184","241251859.105793","371385800.383012","375863251.633536","372187565.417626","353596028.645833","332643579.400539","339125411.244783","420897403.383383","344188577.335873","336229453.451858","503255951.987521","590847763.828042","751548932.900535","771889346.987631","746119117.146745","648288061.853921","728351903.130427","966561559.554179","1016102178.08219","1050465254.2166","941960636.301166","1012110523.93732","753837818.955278","720530655.118025","989852100.714017","1062863328.27058","888467283.199531","970284904.070363","1149835033.86082",
"New Caledonia","NCL","Agriculture, forestry, and fishing, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91672226.8573185","96038558.7197979","105827366.128803","104498784.570307","117785512.480906","128710442.833988","125653967.233419","120946162.703917","78823858.5617888","78929881.9561853","74884153.3734259","77833230.5096602","70700495.9576166","85697173.9866098","105335630.067974","96617229.3648378","120538762.222524","112189562.780655","125825308.77055","123311335.993585","125926255.096486","141631361.863347","158838678.558663","173922818.201852","188501329.818323","167191678.164852","168097003.1575","184572828.024549","","169248392.656271","","",
"Niger","NER","Agriculture, forestry, and fishing, value added (current US$)","NV.AGR.TOTL.CD","338601936.278324","358932938.133842","404107024.1321","427690035.442525","433172655.117473","455907094.114157","469658707.888036","470612094.508597","443516373.699481","415697599.559318","421634191.512324","454018691.768671","463941239.372196","570399992.462623","654623721.51437","527611748.989445","500618329.319252","668809861.376418","934741826.382559","1026891516.89344","1080085373.12642","991051854.128064","893774738.950531","749738884.340246","522706266.089981","529311333.005389","661265094.241825","786260286.101593","806115328.882296","742613931.675132","1034116680.96647","1037682677.02775","1122854741.25001","1040262415.658","604079049.40286","707583206.717682","777727367.323465","692421197.684854","936114927.185577","888292352.893294","819933759.124088","983940763.331179","1150907969.31643","1398211131.31392","1405342911.37752","1721789188.94417","1890419607.69151","2126066171.47936","2829645202.69058","2557425052.3184","2812405909.48602","2951814231.59666","3175078102.64999","3295996946.34294","3631378422.96205","3139218997.18832","3666946448.02547","4006154393.29297","4823954503.26899","4768094238.03274","5274590373.63661","5437938061.86024",
"Nigeria","NGA","Agriculture, forestry, and fishing, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","20132438754.4274","19277704745.2107","14555238879.5107","13453781566.2384","13442122771.8885","9876247647.02628","10826036145.1023","11603666169.5768","9361914097.1574","11648098317.6753","10258523799.2175","9712482808.0985","6519306527.59382","8517079078.04132","11229983187.8908","13381434107.5","14930514695.5879","15239101110.2273","15453792216.8639","14832338596.0099","18119194260.9679","35259446963.0497","35488628120.2021","37138520816.778","45952120148.422","58400299420.0621","67976397377.4344","85818741279.2698","78911465945.4829","86365375731.1896","90049155194.6332","99572444769.5813","105597653343.271","109282000030.325","100436737303.072","84908154778.6377","78330256171.161","84219371561.5385","98166587269.8462","104370008649.669","102952536252.379",
